"AML_SNP"	"BLCA_SNP"	"BRCA_SNP"	"CARC_SNP"	"CLL_SNP"	"CRC_SNP"	"DLBCL_SNP"	"ESO_SNP"	"GBM_SNP"	"HNSC_SNP"	"KIRC_SNP"	"LUAD_SNP"	"LUSC_SNP"	"MED_SNP"	"MEL_SNP"	"MM_SNP"	"NB_SNP"	"OV_SNP"	"PRAD_SNP"	"RHAB_SNP"	"UCEC_SNP"
"wgEncodeUwHistoneCaco2H3k4me3StdPkRep2"	-0.760427056911923	7.64820784462412e-83	1.87862543390565e-06	0.009421479719717	0.00572292276146887	-3.18869428451066e-20	1.60386319378376e-31	-1	0.669020073926373	1.86443509281883e-11	1.18329305108892e-14	-1.09705416510043e-05	0.438986690269395	1	-1.29697768707568e-27	8.74622781458901e-33	-0.953459002451086	0.327045703061951	0.390347662632378	1	-6.04365426636369e-35
"wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep1"	0.887341641437376	-0.0240840806798923	-0.02998593903095	-0.124136942264926	0.725243737728963	-0.000258155074524329	-0.0113996479354478	0.000109014534358619	6.16684754858863e-06	-0.0148964859759501	-0.00418617130127021	6.55334865377211e-17	0.0736312166059723	-0.829008486567489	1.99165749931324e-39	-0.590978601548748	-1	0.811311219324876	0.205803932502062	0.95820307938312	-4.78410592294971e-54
"wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep2"	-0.467176948030518	-0.000172745552524623	-0.0376282209570669	-0.952697023763338	-0.385892010940696	0.114321752559178	-0.00169314616680819	-0.95469593533702	0.047423349296139	-0.679364506961845	-0.000263696191349575	5.28241780824785e-10	0.529621680998094	-0.969906665554518	4.37178893119658e-32	-0.321555279960638	1	-0.225774789250425	-0.392880488112187	0.939232501030621	-9.74894428119963e-22
"wgEncodeUwHistoneGm06990H3k27me3StdPkRep1"	1	0.18807799439181	-0.749989329878785	0.571004127563023	1	-0.0137766602317707	0.142186979957089	0.534325990496373	0.837888065813965	-0.942276118121414	-0.589081770515147	0.0012458545660313	0.0798156782708525	1	-0.0796047007137336	0.280485220660583	-0.952643641651823	-0.331231795769437	0.775939471488086	0.747902933750311	-0.000188249689118793
"wgEncodeUwHistoneGm06990H3k27me3StdPkRep2"	-1	0.472133709305589	0.232444176310573	-1	-1	0.000478667564263712	-1	-0.718229679281803	0.859263699721767	0.0741458711354439	-0.797863599003763	-0.131775121982085	0.424444645414649	-1	-0.107690399481524	-0.461703819156356	-1	-1	-1	-1	0.989077213069478
"wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep1"	4.94533731621962e-10	8.40905055961908e-96	6.66995159072576e-32	0.0893728440745751	-0.503256332206332	1.53038693495621e-35	-0.0123283472303487	-1.97279217365406e-37	-4.08710788280376e-24	8.93686753611906e-11	6.50809010916411e-69	-6.25755330278639e-219	-7.37809659261547e-29	0.00304461762125435	-2.40370895739682e-292	0.149149532495546	0.421189221883553	1.70967892423372e-25	0.275406503018209	1	1.22635101017647e-142
"wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep2"	3.35865099547132e-09	7.82505280512814e-86	2.94464730212184e-25	0.0542833358064717	-0.772041449714593	5.89126807182513e-34	-0.000215988519077505	-5.17188548614926e-26	-6.06797971689576e-18	1.07994388686506e-06	4.28605543650487e-70	-3.88361307952868e-197	-3.10778848149398e-24	0.0896111673837098	-6.35973879303972e-245	0.128066085152325	0.400483180980031	2.31158136544381e-30	0.858179245402859	0.670188572906842	3.62696743350314e-115
"wgEncodeUwHistoneGm06990H3k36me3StdPkRep1"	0.472902890705904	1.87137746416266e-10	4.00287348982704e-07	-0.667943561765264	-0.618835459378652	1.31741321908211e-05	-0.942202024705115	-2.66410259453127e-07	-0.234543953394579	0.00228893560520752	3.73529328519585e-08	-9.28156080375726e-27	-0.00357117097263865	-1	-6.47717979909737e-44	0.377718774320993	0.989853544107063	2.00076918111183e-06	1	1	8.34244719148463e-14
"wgEncodeUwHistoneGm06990H3k36me3StdPkRep2"	0.655857083811927	7.02134927026357e-14	3.50538851792906e-07	0.989459721073183	0.225298944148432	6.9244664887658e-10	-0.286776746074955	-0.00349496663183751	-0.180428903859209	0.073548052042542	1.54064997882275e-23	-5.46303325144882e-20	-0.229695454034495	0.974084859697811	-3.07058135706066e-34	-0.848348050349174	1	1.35978362864752e-14	0.64404783768112	-1	6.10440180700605e-07
"wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep1"	0.200988433099445	1.43475471001074e-201	4.60421946408065e-09	0.0126759411454148	3.47172713233379e-15	-1.22776701505168e-35	3.10855568338588e-92	-0.423411755386104	-0.416340825040335	2.54631323868853e-24	7.3308945217179e-52	-1.39608992666638e-29	-0.44933079559977	-1	-7.72563219319597e-112	1.26561646576556e-85	-0.882775446002131	0.0245623252912498	0.326936742319312	0.303970177190973	-4.75171838695144e-42
"wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep2"	0.32246682782812	3.22224414253425e-207	1.1153192370034e-12	0.0116905557825307	5.31282825892395e-11	-4.06036051232573e-32	1.55827403474051e-81	-0.0891549984763234	-0.484593267233685	4.27594462879107e-19	8.06263928289116e-54	-4.65543752220425e-31	-0.398230559528499	1	-1.74727751917442e-116	6.4736807624745e-77	-0.69226385195686	0.00868387027784448	0.465524652432542	0.420582076789413	-2.77303064596814e-35
"wgEncodeUwHistoneGm06990H3k4me3StdPkRep1"	0.825099779226579	3.86180112820139e-53	0.00182754897996289	0.736211331142256	2.05163187368488e-05	-2.01145942925986e-11	4.34582897196681e-46	0.948933926785806	-0.868348306336544	3.14099934851961e-09	9.79008786323104e-09	-2.51321377735227e-06	0.095119378853826	-1	-1.47286112886702e-26	4.64394994308576e-60	-1	0.296539230389439	0.688308545870972	0.579637852376373	-2.19798788154781e-29
"wgEncodeUwHistoneGm06990H3k4me3StdPkRep2"	1	2.04557793565712e-73	0.00335995278509561	0.565321328709955	0.0147532629948848	-8.15131799451943e-09	3.615718701751e-39	0.936554982951514	-0.22720651166372	9.65038094742079e-08	2.32722077352732e-26	-6.49697304323697e-09	0.79125941730903	-0.876791433851775	-1.32470540547392e-30	2.564141573589e-30	-0.993064592407788	0.237336355684383	-0.906282292404064	0.687936494439799	-3.01490883716556e-22
"wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep1"	0.402094102038847	1.08608520702543e-182	2.64204225206635e-11	0.00185973261184296	6.89390527577884e-16	-1.14104355255359e-28	1.43800789845715e-74	-0.507377223379229	-0.571836568976045	3.71766718890353e-18	3.42467635011251e-58	-6.09238130330466e-36	-0.491128350643236	1	-4.46372513936013e-121	2.96241674213867e-72	-0.882775446002131	0.00975723146015113	0.251935828623872	0.672926752050555	-2.00595376211188e-30
"wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep2"	0.253523509047834	1.44491872446572e-152	2.49245797186382e-08	0.0198455915400596	2.78661449252699e-09	-3.17911326608791e-32	5.38266279368258e-50	-0.173883308402907	0.753212076243909	1.47287717971866e-16	3.61459849606223e-54	-1.04260750668551e-29	-0.244525085633891	0.657590184599993	-1.16343122384857e-84	3.8962572265196e-60	-0.900823951807845	0.0727918203457036	0.0783885223091655	0.496438384017193	-1.33527063913839e-28
"wgEncodeUwHistoneGm12864H3k04me3StdPkRep1"	1	1.36295265168026e-53	0.00244502337593653	0.63483172551857	0.0903055314139234	-4.1707069899104e-08	1.27313492104613e-18	-0.15274677867768	-0.74613285079055	3.99839790315686e-08	2.2964687256534e-20	-1.92551197207405e-11	0.411080641486861	1	-6.2495338755003e-26	2.305795381185e-15	-0.981810726472178	1	0.101911166549113	-1	-3.51958106442854e-09
"wgEncodeUwHistoneGm12864H3k04me3StdPkRep2"	-0.975721327369873	2.45479371782927e-68	7.37086737307695e-05	0.00288081324846839	0.000656707170551906	-6.64994498902885e-12	6.26499204518328e-41	-0.651539737844152	0.72949035820786	6.40460443433299e-12	7.10787193941022e-31	-2.24630237120833e-10	0.312588947157072	0.166225964308988	-4.37660577948853e-32	3.74269245622377e-19	-1	0.391671743087541	0.60423995343205	0.719588515530663	-5.64301525253121e-30
"wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep1"	0.20744490097492	8.48914208120341e-207	3.89076527151077e-10	0.00339901025810653	1.7955017645223e-11	-9.38049725901656e-39	6.30842671926537e-84	-0.442019510256226	-0.608405246839667	7.09698988285523e-18	6.83620542456543e-51	-7.96810495244941e-27	-0.971791041170896	1	-3.11572818542872e-102	3.21558948979973e-69	-0.953459002451086	0.0820959962130028	0.209183316215006	0.546599841936734	-1.10746940710164e-41
"wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep2"	0.725471885223757	9.41689416262981e-191	4.21704839791417e-15	0.0118982198679751	3.23367616728214e-11	-2.10678141292906e-30	1.67629166485072e-76	-0.0834283307492096	-0.521183629732057	6.23884698828203e-17	5.13492374253071e-47	-1.46389214380429e-34	-0.377054967893415	1	-1.97994623861092e-106	2.99989837908936e-61	-0.882775446002131	0.0564443636508625	0.235324435616472	0.449592269273898	-6.67222268723467e-28
"wgEncodeUwHistoneGm12865H3k04me3StdPkRep1"	1	1.40437095857367e-45	8.36598927225524e-05	0.0302657439332774	2.13389327585704e-05	-7.62628188037088e-15	2.04457565154149e-46	-0.777213322009812	-0.136942482742988	0.000123752271817528	6.04281158375807e-29	-3.01404182003195e-06	0.472060869790005	1	-2.03345762327315e-18	5.27109927486218e-35	-1	0.411908748495366	-1	0.931086069737794	-2.60817694933982e-24
"wgEncodeUwHistoneGm12865H3k04me3StdPkRep2"	-0.934477266940709	3.23109557071177e-53	8.1421428210458e-05	0.0294057856430035	0.0331962381694602	-3.16051917768518e-06	1.94527413351761e-36	-0.268375645406436	-0.071807570720647	0.000185790976965312	4.03552063826445e-07	-9.18053986920837e-05	0.723036292045941	1	-6.04875727763919e-21	8.59154349720087e-16	-0.882775446002131	0.984243718875838	1	0.915022571552529	-1.45829095134042e-15
"wgEncodeUwHistoneGm12875H3k04me3StdHotspotsRep1"	0.383641329818304	8.03412548286429e-210	2.01138629862595e-11	0.00461374561780778	2.93005110351473e-17	-1.29398546348541e-34	1.31772648379402e-86	-1	0.936019857482641	3.05322328005293e-24	1.13382508251788e-49	-5.49021696893835e-27	0.895224838395981	0.894108581314531	-4.64319924521517e-96	6.08150280764962e-89	-0.631925484018974	5.35093137887157e-06	0.1215124400272	0.730666454727036	-9.30008773293054e-49
"wgEncodeUwHistoneGm12875H3k04me3StdPkRep1"	0.915070769897196	3.28001419231764e-71	0.000295615370827745	0.189754377782498	0.12565826653889	-4.02303292727585e-18	9.12000996859123e-44	-0.683693926867027	0.859263699721767	3.72723769113181e-09	7.31769795556454e-21	-5.48813470408925e-07	0.288138969504802	0.866929141747783	-9.76653235789631e-27	2.78572796111299e-26	-1	0.194961955855417	0.996824750517772	1	-5.13018136430973e-29
"wgEncodeUwHistoneH7esH3k04me3StdDiffa14dHotspotsRep1"	0.815718261740274	3.21769572452645e-192	6.24407078219423e-09	0.0067631475802879	9.58136549117245e-09	-2.33303764154939e-31	5.15002222738114e-115	0.00301041282378851	-0.000581175891098963	1.47747953400386e-23	6.5276431284536e-34	-7.24474508351051e-14	0.343610445611117	-1	-3.18347960790954e-117	1.21313541666952e-44	-0.532830372435206	0.429391059559609	0.223521455140568	0.840525664317919	-3.14336000614518e-58
"wgEncodeUwHistoneH7esH3k04me3StdDiffa14dHotspotsRep2"	0.717394592808055	7.58445147314268e-178	1.5895075652528e-05	0.010277008366547	5.70964921905144e-11	-1.09073302162877e-27	7.13545698304005e-103	0.000349276538859881	-0.00221100750528689	1.83656086721439e-27	4.42665625786162e-29	-1.64192358644877e-13	0.0820795291201919	1	-1.80112777723228e-103	7.98763625388507e-51	-0.439564897252945	0.165851313165741	0.237789377876975	0.441690082923382	-2.96733695003365e-62
"wgEncodeUwHistoneH7esH3k04me3StdDiffa14dPkRep1"	-0.626235502920181	1.50492649384223e-84	1.59269080232879e-05	0.433317776375618	0.0260438639526	-1.49276125994813e-14	2.00869828436044e-44	0.0866278976409854	-0.00241918556542226	1.1215570106694e-11	1.68757605082821e-15	-0.00396884279873275	-0.492977189718122	1	-3.52021778889955e-41	1.16138526973604e-21	-0.867056104102871	0.829632086245636	0.352542013198136	0.667962751868286	-3.31427598412083e-31
"wgEncodeUwHistoneH7esH3k04me3StdDiffa14dPkRep2"	-1	4.25219883338215e-84	0.000189184646007867	0.0408254415678384	0.0337655592669899	-3.3069748887961e-11	1.10424606732609e-44	0.035024832831491	-0.0266228653870676	2.57250389528762e-10	1.72626597462981e-10	-1.79572398672279e-07	0.344027770931279	-0.949928828938087	-3.16136365672707e-41	2.18200690079432e-23	-0.122282571117842	0.73831155747686	0.395957550278997	0.395594614077388	-8.4283048645478e-32
"wgEncodeUwHistoneH7esH3k04me3StdDiffa2dHotspotsRep1"	0.677562281591675	3.24610443108409e-197	2.9468919427076e-08	0.0220257733305806	1.53063409921647e-07	-2.12944951053734e-35	9.71220114017309e-118	5.56133599274332e-12	-0.0488269128945516	5.89554365803456e-35	1.33290123272105e-25	-1.34873148505239e-17	0.108363788065119	1	-3.91732407209656e-131	1.85041374290944e-45	-0.421189221883553	0.410761892671142	0.0285769603889527	0.666542285584183	-1.98678097749458e-64
"wgEncodeUwHistoneH7esH3k04me3StdDiffa2dHotspotsRep2"	0.765665526851309	5.5390699311593e-193	7.43889138739527e-06	0.0531810536636502	1.58899743792854e-07	-1.17967635705563e-34	5.00213419695883e-113	3.06932428498146e-08	-0.0972328604516388	1.45852507971727e-29	2.79254007166333e-29	-2.18197686786457e-16	0.306155678010697	-1	-9.35304278094437e-122	1.8396677887295e-42	-0.40794049809977	0.394388633439871	0.450495833113273	0.91496243662083	-2.31048731563498e-57
"wgEncodeUwHistoneH7esH3k04me3StdDiffa2dPkRep1"	-0.744350950724807	1.47601138326475e-79	0.0717373974482465	0.393826704417731	0.00862506977116692	-3.30020429315925e-17	9.56064095314437e-68	0.000110991521643543	-0.237177348825983	6.56044488549726e-15	1.06231168898634e-05	-3.83482541872446e-05	0.112542349104618	-1	-8.41124737529302e-34	1.84320031112227e-22	-0.893178589633374	0.955602673382727	0.97540304352408	0.868834562298158	-5.22845426996348e-31
"wgEncodeUwHistoneH7esH3k04me3StdDiffa2dPkRep2"	0.853429642799804	6.88981998330958e-77	0.0232555136602859	0.0446575217615404	0.0963943463251774	-1.08779876775821e-13	8.62766182477856e-56	0.0205067335422561	-0.150224727038367	3.20211589608858e-10	3.76784076665437e-07	-0.000108845273170542	0.610049592197498	1	-3.77434825614901e-34	4.65546016335593e-15	-0.25571617064859	0.613443283384456	0.754657066169267	0.869352170912708	-2.53753990308767e-24
"wgEncodeUwHistoneH7esH3k04me3StdDiffa5dHotspotsRep1"	0.472902890705904	1.24397325064799e-193	1.03747253941208e-06	0.00131647708361347	2.00583938585694e-09	-4.94810090752752e-38	2.24943129830163e-111	7.71693871787642e-06	-0.0323856328463919	5.40619658663652e-29	1.5768984880538e-37	-1.77739144974587e-15	0.216575955311016	0.952725607276127	-6.45469824593304e-120	4.596904581978e-55	-0.552136626188483	0.428666283148886	0.0206971404564312	0.486016753398366	-8.47614023616962e-65
"wgEncodeUwHistoneH7esH3k04me3StdDiffa5dHotspotsRep2"	0.666988095556552	1.15605605178203e-186	1.12006125382365e-06	0.00840616157639001	2.54991846731859e-09	-3.32129433922875e-39	2.63308171815141e-109	3.13430622528961e-05	-0.0371385576118767	8.28901895757452e-29	5.99716317110605e-37	-6.26952727138428e-13	0.21150165915596	1	-5.01709815154781e-105	1.69459640665756e-50	-0.306086631797138	0.177041892443853	0.296194448324407	0.463084875303967	-3.9834556296704e-74
"wgEncodeUwHistoneH7esH3k04me3StdDiffa5dPkRep1"	0.776857857626887	1.74452758010841e-93	0.000163593593263096	0.204509188154787	0.010882956781236	-1.23855161106699e-15	2.37980705019131e-54	7.60347642046936e-05	-0.0645344031175774	1.61241986109478e-11	1.99023812307315e-21	-9.14998810690173e-06	0.289978328369762	1	-3.22317669146854e-50	3.94539546969825e-22	-0.882775446002131	0.112420241824053	0.405774777742106	0.396021884190348	-9.75170712605894e-40
"wgEncodeUwHistoneH7esH3k04me3StdDiffa5dPkRep2"	-1	1.04805176528404e-98	0.00162844883701387	0.0647237290119712	0.000390954568434237	-6.80403433259817e-16	1.08743524942022e-43	0.0172437402018886	-0.0626628155997696	1.01739402960265e-16	3.25118788819435e-18	-7.4261475568561e-06	0.646330230011254	-1	-1.97077251351082e-33	5.24469526814941e-27	-0.867056104102871	0.980230258319696	1	0.985569808943862	-4.850875705945e-39
"wgEncodeUwHistoneH7esH3k04me3StdDiffa9dHotspotsRep1"	0.741732528051987	5.23957086989045e-205	2.75282293483682e-07	0.00174693078051219	1.05469327972433e-10	-3.33561123268164e-36	4.17237588922242e-123	0.0103324376071765	-0.0023944052649627	7.24246426351362e-30	1.14633365282171e-35	-1.39296064579985e-11	0.445439138888634	1	-1.15797059776481e-111	1.43282989583062e-43	-0.286351955803712	0.323722504832378	0.220277741008688	0.354120075764795	-3.95208782522109e-72
"wgEncodeUwHistoneH7esH3k04me3StdDiffa9dHotspotsRep2"	0.0998161087486645	1.04872014649347e-165	3.92052570531988e-07	0.00840616157639001	6.36463509711975e-08	-2.05060068793392e-26	2.94827660565209e-110	0.00127362173667499	-0.000546884123886286	2.26803173408149e-24	2.53359014174396e-28	-6.60079923865553e-13	0.199955109356458	-0.954530725285871	-4.50512750249311e-107	1.06448848641156e-34	-0.400483180980031	0.349572449537423	0.129964330648884	0.256692580922904	-3.9316192971631e-54
"wgEncodeUwHistoneH7esH3k04me3StdDiffa9dPkRep1"	-0.922222233335867	1.07660131572816e-75	1.74549514925215e-05	0.168362048293776	0.00439685512582003	-1.37719905650686e-14	4.90476689732288e-60	0.0865717878108672	-0.0456772071826924	5.02068564466433e-13	1.04408616926707e-13	-3.53295605951556e-06	0.356375054054433	-0.87704491631602	-5.42137970723678e-45	7.8032367458074e-26	-0.659588459252905	0.0727918203457036	-0.943512935670318	0.550903916869442	-3.43394853300446e-38
"wgEncodeUwHistoneH7esH3k04me3StdDiffa9dPkRep2"	0.592476099880182	4.95205184887063e-87	8.06380450042764e-05	0.541124087334562	0.052264839575017	-6.69764039641947e-14	5.23529090633999e-40	0.0443595507371571	-0.0292246833127819	6.93997296989875e-14	5.69709245021953e-19	-3.78417541710685e-06	0.38601312761159	-1	-2.44817463499929e-41	4.38575912959796e-17	-0.141337117781195	0.985398767826905	-1	0.33208632240919	-5.74513627714483e-32
"wgEncodeUwHistoneH7esH3k04me3StdHotspotsRep1"	0.472902890705904	1.24397325064799e-193	1.03747253941208e-06	0.00131647708361347	2.00583938585694e-09	-4.94810090752752e-38	2.24943129830163e-111	7.71693871787642e-06	-0.0323856328463919	5.40619658663652e-29	1.5768984880538e-37	-1.77739144974587e-15	0.216575955311016	0.952725607276127	-6.45469824593304e-120	4.596904581978e-55	-0.552136626188483	0.428666283148886	0.0206971404564312	0.486016753398366	-8.47614023616962e-65
"wgEncodeUwHistoneH7esH3k04me3StdHotspotsRep2"	0.717394592808055	7.58445147314268e-178	1.5895075652528e-05	0.010277008366547	5.70964921905144e-11	-1.09073302162877e-27	7.13545698304005e-103	0.000349276538859881	-0.00221100750528689	1.83656086721439e-27	4.42665625786162e-29	-1.64192358644877e-13	0.0820795291201919	1	-1.80112777723228e-103	7.98763625388507e-51	-0.439564897252945	0.165851313165741	0.237789377876975	0.441690082923382	-2.96733695003365e-62
"wgEncodeUwHistoneH7esH3k04me3StdPkRep1"	0.776857857626887	1.74452758010841e-93	0.000163593593263096	0.204509188154787	0.010882956781236	-1.23855161106699e-15	2.37980705019131e-54	7.60347642046936e-05	-0.0645344031175774	1.61241986109478e-11	1.99023812307315e-21	-9.14998810690173e-06	0.289978328369762	1	-3.22317669146854e-50	3.94539546969825e-22	-0.882775446002131	0.112420241824053	0.405774777742106	0.396021884190348	-9.75170712605894e-40
"wgEncodeUwHistoneH7esH3k04me3StdPkRep2"	-1	4.25219883338215e-84	0.000189184646007867	0.0408254415678384	0.0337655592669899	-3.3069748887961e-11	1.10424606732609e-44	0.035024832831491	-0.0266228653870676	2.57250389528762e-10	1.72626597462981e-10	-1.79572398672279e-07	0.344027770931279	-0.949928828938087	-3.16136365672707e-41	2.18200690079432e-23	-0.122282571117842	0.73831155747686	0.395957550278997	0.395594614077388	-8.4283048645478e-32
